episode_id,scene_id,family,expected_sample,floor,round,ceil,peak_sample,peak_minus_expected,onset_sample,onset_minus_expected,current_error,expected_error,earliest_error,early4_error,early8_error,early16_error,direct_to_peak_amp_ratio,direct_to_peak_energy_ratio
clsdoa_v1_pilot_005_ep_000096,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,8.537736462515939e-07,0.0,0.009779944633313935,0.005009824012723888,0.0047215702793779145,0.005009824012723888,0.00010123009269591421,1.0249227244685244e-08
clsdoa_v1_pilot_005_ep_000097,replica.office_4,Replica,88.73453689295945,88,89,89,82,-6.734536892959454,82,-6.734536892959454,1.2313298636799924e-05,0.006504395114315732,0.0,0.0,0.014148936819882076,0.0,3.258445576648228e-05,1.0616629797510768e-09
clsdoa_v1_pilot_005_ep_000098,replica.apartment_1,Replica,335.22929756386714,335,335,336,327,-8.229297563867135,327,-8.229297563867135,0.14948011575818887,0.012646854494104994,0.016193360411714274,0.010604960987525783,0.0,0.013687405135487777,8.199340663850307e-05,6.722499890088329e-09
clsdoa_v1_pilot_005_ep_000099,replica.frl_apartment_0,Replica,378.1333763179704,378,378,379,370,-8.133376317970374,370,-8.133376317970374,2.9575586669421963e-06,0.017398611732002973,0.0,0.0,0.0,0.010604961056260543,9.155552834272385e-05,8.381166871629375e-09
clsdoa_v1_pilot_005_ep_000100,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,0.43173446154816464,0.0,0.0,0.0,0.0,0.0,4.687313412432559e-05,2.196103077167777e-09
clsdoa_v1_pilot_005_ep_000101,replica.office_0,Replica,265.7303464704339,265,266,266,258,-7.730346470433915,258,-7.730346470433915,102.7080657299432,0.0,0.0,0.0,0.008017720769082413,0.012132258720981854,6.601327186217532e-05,4.358316374464266e-09
clsdoa_v1_pilot_005_ep_000102,replica.room_0,Replica,136.91846766285815,136,137,137,130,-6.9184676628581485,130,-6.9184676628581485,7.3444386094852035e-06,0.014965683729909059,0.0,0.0,0.0,0.0,5.404563125921413e-05,2.9206399521086723e-09
clsdoa_v1_pilot_005_ep_000103,replica.frl_apartment_2,Replica,84.67556986803332,84,85,85,77,-7.675569868033321,77,-7.675569868033321,0.02112393492612269,0.0,0.009191589692321197,0.007824812091815741,0.011971118053919861,0.011971118053919861,1.9601033272920176e-05,3.8423925152741845e-10
clsdoa_v1_pilot_005_ep_000104,replica.frl_apartment_3,Replica,104.18959772423008,104,104,105,97,-7.189597724230083,97,-7.189597724230083,0.06569122050120796,0.011638677532465154,0.0,0.0,0.016193360434221322,0.0,3.935360655304976e-05,1.548572825527117e-09
clsdoa_v1_pilot_005_ep_000105,replica.frl_apartment_4,Replica,339.59280810530913,339,340,340,332,-7.592808105309132,332,-7.592808105309132,0.0,0.00962880328724198,0.018187728411290658,0.0,0.0,0.0,8.176102710422128e-05,6.686202258521234e-09
clsdoa_v1_pilot_005_ep_000106,replica.hotel_0,Replica,109.82993712642518,109,110,110,103,-6.829937126425179,103,-6.829937126425179,3.52019892386405e-06,0.0,0.023259748030621388,0.0,0.0,0.0,4.2380703234812245e-05,1.7961500065055702e-09
clsdoa_v1_pilot_005_ep_000107,replica.apartment_2,Replica,157.89396374404123,157,158,158,150,-7.89396374404123,150,-7.89396374404123,7.9440506508105555,22.673231236386933,0.007367243866416595,0.0,0.011692484249603593,11.337160477312793,0.20526988804340363,0.04578721523284912
clsdoa_v1_pilot_005_ep_000108,replica.office_2,Replica,81.16878676490312,81,81,82,74,-7.168786764903118,74,-7.168786764903118,1.2728540865801028,0.01389969243584784,0.0,0.0,0.007101597688403032,0.022065006427482128,2.9890374207752757e-05,8.932749540058182e-10
clsdoa_v1_pilot_005_ep_000109,mp3d.Vt2qJdWjCF2,MP3D,296.91839953050874,296,297,297,289,-7.9183995305087365,289,-7.9183995305087365,16.54555999702915,0.01978160566900571,0.00468374713210515,0.0,0.0,0.012614523648865133,7.267039472935721e-05,5.279690018511474e-09
clsdoa_v1_pilot_005_ep_000110,mp3d.VVfe2KiqLaN,MP3D,264.53427036778004,264,265,265,257,-7.534270367780039,257,-7.534270367780039,0.6882746299298145,0.009394393064439689,0.0,0.012884508495230575,0.0,0.0,6.6438275098335e-05,4.414427490218031e-09
clsdoa_v1_pilot_005_ep_000111,mp3d.Vvot9Ly1tCj,MP3D,259.5063304120419,259,260,260,252,-7.506330412041905,252,-7.506330412041905,0.33647520155812183,0.0,0.0,0.010604961021893162,0.016193360434221322,0.0,6.430350185837597e-05,4.136014641886732e-09
clsdoa_v1_pilot_005_ep_000112,mp3d.gTV8FGcVJC9,MP3D,95.0976562783978,95,95,96,88,-7.097656278397807,88,-7.097656278397807,5.4668187275950014e-06,0.01239313136094926,0.0,0.006130688115089907,0.0,0.0,3.6241242924006656e-05,1.313616770914905e-09
clsdoa_v1_pilot_005_ep_000113,mp3d.jh4fc5c5qoQ,MP3D,92.81594771494892,92,93,93,86,-6.815947714948919,86,-6.815947714948919,2.3603145043759404,20.78636382178455,0.0,0.8322641027618601,4.129495134870661,5.544833271968893,0.06315170973539352,0.003953458275645971
clsdoa_v1_pilot_005_ep_000114,mp3d.mJXqzFtmKg4,MP3D,108.89063173906212,108,109,109,102,-6.8906317390621155,102,-6.8906317390621155,0.10208064663302095,0.012180308806999132,0.019978420689329136,0.006130688174539142,0.0,0.0,4.0710827306611463e-05,1.6577053063571157e-09
clsdoa_v1_pilot_005_ep_000115,mp3d.aayBHfsNo7d,MP3D,331.43624834728087,331,331,332,363,31.563751652719134,324,-7.436248347280866,46.1050501373877,74.97991821022615,95.18762276897766,128.05616684796573,103.13209240285447,85.27702695903238,0.2990723252296448,0.10635069012641907
clsdoa_v1_pilot_005_ep_000116,mp3d.WYY7iVyf5p8,MP3D,178.36199679160086,178,178,179,282,103.63800320839914,229,50.63800320839914,21.651611227053277,151.848271899635,20.914162420290584,20.914169751500612,20.914152067380076,20.91416975600433,1.7677102448487858e-08,3.909427363795224e-16
clsdoa_v1_pilot_005_ep_000117,mp3d.pRbA3pwrgk9,MP3D,134.70968904859026,134,135,135,127,-7.709689048590263,127,-7.709689048590263,0.1446128747787968,0.011507583510030516,0.015378676572805571,0.0,0.012717111013241694,0.00918723269151908,3.268018554081209e-05,1.0680093476267416e-09
clsdoa_v1_pilot_005_ep_000118,mp3d.X7HyMhZNoso,MP3D,149.24304052102988,149,149,150,142,-7.243040521029883,142,-7.243040521029883,6.722620413208828e-06,0.006454999626136513,0.010304484396908974,0.0,0.005809243155529762,0.010304484396908974,5.715075531043112e-05,3.2665967708567223e-09
clsdoa_v1_pilot_005_ep_000119,mp3d.Z6MFQCViBuw,MP3D,136.23345100485147,136,136,137,129,-7.233451004851474,129,-7.233451004851474,1.2605816820395112e-05,0.011263051176292095,0.019527124654155566,0.0,0.0,0.0,5.309458720148541e-05,2.8191577960967606e-09
clsdoa_v1_pilot_005_ep_000120,mp3d.pa4otMbVnkk,MP3D,369.92227577881226,369,370,370,420,50.07772422118774,362,-7.9222757788122635,68.41763509475736,82.74892655943216,154.69556749593676,156.13801713430584,127.39996149017357,116.38761041676969,0.4472135901451111,0.039898667484521866
clsdoa_v1_pilot_005_ep_000121,mp3d.XcA2TqTSSAj,MP3D,272.16401459654537,272,272,273,264,-8.164014596545371,264,-8.164014596545371,3.52019892386405e-06,0.0,0.0,0.013719893406637467,0.0,0.0,6.754599598934874e-05,4.562596522816875e-09
clsdoa_v1_pilot_005_ep_000122,mp3d.e9zR4mvMWw7,MP3D,239.24819354130815,239,239,240,232,-7.248193541308154,232,-7.248193541308154,0.161853537944866,0.017157467908682205,0.004870028906043222,0.00952332211767008,0.0,0.002129626395154709,9.698203939478844e-05,9.406760703711825e-09
clsdoa_v1_pilot_005_ep_000123,mp3d.gYvKGZ5eRqb,MP3D,210.66922882645002,210,211,211,203,-7.6692288264500235,203,-7.6692288264500235,4.353408482428142e-06,0.012018838498481031,0.014657142743945558,0.0,0.0,0.013959308678762996,5.328770566848107e-05,2.8395703566275188e-09
clsdoa_v1_pilot_005_ep_000124,mp3d.gZ6f7yhEvPG,MP3D,253.07704684319083,253,253,254,245,-8.077046843190828,245,-8.077046843190828,2.9575586669421963e-06,0.014629665156668364,0.0,0.013552979492138436,0.021086323432577218,0.0,6.236779154278338e-05,3.889066846340938e-09
clsdoa_v1_pilot_005_ep_000125,mp3d.p5wJjkQkbXX,MP3D,110.7191226950161,110,111,111,103,-7.719122695016097,103,-7.719122695016097,2.091309789151873e-06,0.0,0.012990493139599261,0.014065881731368563,0.010145816830455984,0.0,2.624387343530543e-05,6.892355020049479e-10
clsdoa_v1_pilot_005_ep_000126,mp3d.qoiz87JEwZ2,MP3D,418.8071777639865,418,419,419,517,98.19282223601351,440,21.192822236013512,35.85748789052997,122.1787277801656,17.61357678531883,17.613580013555286,17.613569520246763,17.613579306466224,5.142979375705181e-08,1.465022256340407e-15
clsdoa_v1_pilot_005_ep_000127,mp3d.r47D5H71a5s,MP3D,76.45359381676309,76,76,77,69,-7.453593816763089,69,-7.453593816763089,2.561320938754782e-06,0.0,0.0,0.018360413517074372,0.0,0.0,2.791847327898722e-05,7.797155698874292e-10
clsdoa_v1_pilot_005_ep_000128,mp3d.i5noydFURQK,MP3D,221.49582287454714,221,221,222,315,93.50417712545286,255,33.504177125452856,34.7144103841062,130.76160083810166,39.183032699711,33.42007781638923,32.88092263905591,31.43178254138138,1.2780648539489903e-08,7.239059881101491e-17
clsdoa_v1_pilot_005_ep_000129,mp3d.rqfALeAoiTq,MP3D,85.5646320150499,85,86,86,78,-7.564632015049895,78,-7.564632015049895,3.4150945850063763e-06,0.022072357031843053,0.0,0.019978420689329136,0.0,0.006130688174539142,2.0772869902430102e-05,4.31511798515416e-10
clsdoa_v1_pilot_005_ep_000130,mp3d.s8pcmisQ38h,MP3D,378.8614070193604,378,379,379,385,6.138592980639601,371,-7.861407019360399,57.95424254373165,127.30868472247028,20.546969654832516,28.3160996469755,26.180100142442697,90.37817085546357,1.4301939010620117,0.15392354130744934
clsdoa_v1_pilot_005_ep_000131,mp3d.jtcxE69GiFV,MP3D,186.27220029735037,186,186,187,179,-7.272200297350366,179,-7.272200297350366,0.5984175746041368,0.020843359603653196,0.015327258356030106,0.0,0.015360722979112524,0.015427434456132936,7.402322080451995e-05,5.48051204418698e-09
clsdoa_v1_pilot_005_ep_000133,mp3d.17DRP5sb8fy,MP3D,72.91407870806977,72,73,73,66,-6.914078708069766,66,-6.914078708069766,1.4787793334710982e-06,0.011174501049827614,0.016193360434221322,0.0,0.016193360434221322,0.0,2.6783454813994467e-05,7.170432025915829e-10
clsdoa_v1_pilot_005_ep_000134,mp3d.pLe4wQe7qrG,MP3D,234.78725798288903,234,235,235,227,-7.787257982889031,227,-7.787257982889031,0.42561134996120065,15.371350359925447,0.012473652251550523,0.015168065176153461,0.3006246164931953,1.7459678100168725,0.009447761811316013,7.82062707003206e-05
clsdoa_v1_pilot_005_ep_000135,mp3d.5LpN3gDmAk7,MP3D,72.1860975562403,72,72,73,65,-7.1860975562402984,65,-7.1860975562402984,9.545479552082124e-06,0.012859524685889332,0.009980874009870834,0.013209758050324302,0.013209758050324302,0.0,2.6912886823993176e-05,7.24490689663071e-10
clsdoa_v1_pilot_005_ep_000136,mp3d.8194nk5LbLH,MP3D,113.13394579299406,113,113,114,106,-7.133945792994055,106,-7.133945792994055,2.4148365394514667e-06,0.0,0.010604961021893162,0.010604961021893162,0.01368740516211552,0.006130688115089907,4.235330197843723e-05,1.7937994423178338e-09
clsdoa_v1_pilot_005_ep_000137,replica.apartment_0,Replica,353.11900171948946,353,353,354,450,96.88099828051054,345,-8.11900171948946,5.8114763983647775,116.94767695135747,54.9506774486322,38.30218938656468,48.84871200264121,42.76920704801169,0.37505853176116943,0.03736395761370659
clsdoa_v1_pilot_005_ep_000138,replica.frl_apartment_5,Replica,260.0454491314758,260,260,261,252,-8.045449131475777,252,-8.045449131475777,0.10162310004830902,0.0,0.0,0.0,0.019656581256896687,0.010186191016411167,6.494765693787485e-05,4.217882043633381e-09
clsdoa_v1_pilot_005_ep_000139,replica.office_1,Replica,88.83561029929304,88,89,89,82,-6.835610299293037,82,-6.835610299293037,0.8598798417630553,0.01638943972121841,0.008099805709907773,0.0,0.0,0.0,3.158006802550517e-05,9.973409875740913e-10
clsdoa_v1_pilot_005_ep_000140,replica.apartment_0,Replica,244.74975932355176,244,245,245,284,39.25024067644824,251,6.250240676448243,29.322637634464822,40.185438020287194,28.02036465371321,28.020371369834894,28.020371369834894,28.020367435622074,1.101235458378369e-08,1.1908670198299887e-15
clsdoa_v1_pilot_005_ep_000141,replica.office_1,Replica,99.46720708470336,99,99,100,92,-7.467207084703361,92,-7.467207084703361,113.06770479096265,0.014393248722997937,0.0,0.017911062228239977,0.0,0.0,3.828615808743052e-05,1.4655504587679502e-09
clsdoa_v1_pilot_005_ep_000142,replica.frl_apartment_5,Replica,260.0454491314758,260,260,261,252,-8.045449131475777,252,-8.045449131475777,2.699869328381916e-06,0.0,0.0,0.0,0.0,0.0,6.496696005342528e-05,4.220241933694524e-09
clsdoa_v1_pilot_005_ep_000143,mp3d.V2XKFyX4ASd,MP3D,264.00617391008547,264,264,265,391,126.99382608991453,294,29.993826089914535,34.078776498753655,48.056268515369446,45.3315636553433,45.33155830008937,45.33156181771073,45.331559061261764,5.3408786726549806e-08,1.9692309001712646e-15
clsdoa_v1_pilot_005_ep_000144,mp3d.ac26ZMwG7aT,MP3D,340.7447258464553,340,341,341,333,-7.74472584645531,333,-7.74472584645531,0.632740523745288,0.0,0.015551806045270917,0.01274624679802586,0.0,0.0,8.366991096409038e-05,7.0016428210806225e-09
clsdoa_v1_pilot_005_ep_000145,mp3d.cV4RVeZvu5T,MP3D,132.246408745718,132,132,133,125,-7.246408745718014,125,-7.246408745718014,10.98767424079445,0.0,0.0,0.0,0.0,0.015038396846512531,5.1636845455504954e-05,2.666820764218869e-09
clsdoa_v1_pilot_005_ep_000146,mp3d.YFuZgdQ5vWj,MP3D,180.29699576619342,180,180,181,173,-7.296995766193419,173,-7.296995766193419,5.3318147119265075e-06,0.011143331652072604,0.019319353778035054,0.0,0.0,0.0,6.95384806022048e-05,4.8347348347022034e-09
clsdoa_v1_pilot_005_ep_000147,mp3d.zsNo4HB9uLZ,MP3D,74.19588727623226,74,74,75,67,-7.195887276232256,67,-7.195887276232256,1.7969856468318e-05,0.023720580190594698,0.0,0.014684973915785644,0.0,0.01523238524534551,2.7652475182549097e-05,7.649331723591501e-10
clsdoa_v1_pilot_005_ep_000148,mp3d.5ZKStnWn8Zo,MP3D,77.49722097676437,77,77,78,70,-7.497220976764368,70,-7.497220976764368,4.182619578303747e-06,0.0,0.006130688233988377,0.0,0.0,0.0,2.8912214474985376e-05,8.356812464249685e-10
clsdoa_v1_pilot_005_ep_000149,replica.room_1,Replica,115.31520946300941,115,115,116,108,-7.31520946300941,108,-7.31520946300941,2.9575586669421963e-06,0.0,0.0,0.0,0.01717741888072126,0.0,4.4855474698124453e-05,2.0136017298000297e-09
clsdoa_v1_pilot_005_ep_000150,replica.room_1,Replica,115.31520946300941,115,115,116,108,-7.31520946300941,108,-7.31520946300941,2.4148365394514667e-06,0.0,0.004988358095165081,0.004988358095165081,0.009839311388679975,0.006512836758681617,4.484822784434073e-05,2.0124539812371722e-09
clsdoa_v1_pilot_005_ep_000151,replica.room_2,Replica,343.94560641380684,343,344,344,336,-7.945606413806843,336,-7.945606413806843,3.4827308368048473,0.0,0.0,0.0075792583026059925,0.0,0.020394798181780267,8.219883602578193e-05,6.75463329713466e-09
clsdoa_v1_pilot_005_ep_000152,replica.office_3,Replica,182.94194920690356,182,183,183,175,-7.941949206903558,175,-7.941949206903558,0.5143173463684233,0.0,0.010604961021893162,0.010604961021893162,0.0,0.013687405135487777,4.591582910506986e-05,2.1080350798285963e-09
clsdoa_v1_pilot_005_ep_000153,replica.room_1,Replica,189.26714480862435,189,189,190,182,-7.2671448086243515,182,-7.2671448086243515,2.091309789151873e-06,0.010528554087649425,0.0,0.0,0.0,0.0,7.503157394239679e-05,5.6302944528852095e-09
clsdoa_v1_pilot_005_ep_000154,replica.room_2,Replica,92.70012303356559,92,93,93,85,-7.700123033565589,85,-7.700123033565589,8.537736462515939e-07,0.0,0.0,0.0,0.012886934927824474,0.0,2.2560399884241633e-05,5.092357646674373e-10
clsdoa_v1_pilot_005_ep_000155,mp3d.8WUmhLawc2A,MP3D,164.59467548109834,164,165,165,157,-7.594675481098335,157,-7.594675481098335,0.09171494689081651,13.668569052316297,0.019536230246269493,0.01751981068359629,0.0,1.5498160342713125,0.023828240111470222,0.0005680249887518585
clsdoa_v1_pilot_005_ep_000156,mp3d.PuKPg4mmafe,MP3D,229.8966753778513,229,230,230,222,-7.896675377851295,222,-7.896675377851295,0.2536596160670741,0.0,0.016493422188740694,0.0,0.0,0.0,5.772979784524068e-05,3.3318601211362875e-09
clsdoa_v1_pilot_005_ep_000157,mp3d.q9vSo1VnCiC,MP3D,106.33209976503564,106,106,107,99,-7.332099765035636,99,-7.332099765035636,6.557959812547711e-06,0.01843943166399535,0.0,0.013918923007621393,0.0,0.0,4.068023554282263e-05,1.65691471654128e-09
clsdoa_v1_pilot_005_ep_000158,mp3d.VFuaQ6m2Qom,MP3D,183.91263732921615,183,184,184,260,76.08736267078385,238,54.08736267078385,25.118285637779657,11.92754378598498,29.52140062319524,29.521404189734675,29.521397974482507,27.53629936343259,4.822455679232007e-08,2.761348160356227e-15
clsdoa_v1_pilot_005_ep_000159,mp3d.1pXnuDYAj8r,MP3D,125.10910763812937,125,125,126,118,-7.109107638129373,118,-7.109107638129373,1.0491346209810032e-05,0.0,0.0,0.013209757995143165,0.021474864426976596,0.009980873936838207,4.7577308578183874e-05,2.2634498719753537e-09
clsdoa_v1_pilot_005_ep_000160,mp3d.GdvgFV5R1Z5,MP3D,347.88704450668405,347,348,348,438,90.11295549331595,408,60.11295549331595,35.194330270740515,47.67216329416178,63.61024416176839,65.6229264634655,27.301406845807083,55.12153817707145,1.5496075533860676e-08,2.0721477855428262e-16
clsdoa_v1_pilot_005_ep_000161,replica.office_0,Replica,93.82700672971991,93,94,94,87,-6.827006729719912,87,-6.827006729719912,6.3890569402603996e-06,0.022643957562487913,0.0,0.0,0.0,0.016848650063998143,3.493892290862277e-05,1.2203555943557376e-09
clsdoa_v1_pilot_005_ep_000162,replica.office_4,Replica,88.73453689295945,88,89,89,82,-6.734536892959454,82,-6.734536892959454,1.0731768324341125e-05,0.024036137234348685,0.00998087397335452,0.0,0.00998087397335452,0.00998087397335452,3.258153083152138e-05,1.0617503543031148e-09
clsdoa_v1_pilot_005_ep_000163,replica.room_0,Replica,136.91846766285815,136,137,137,130,-6.9184676628581485,130,-6.9184676628581485,0.06707884863884499,6.193893961286945,0.010742281478235687,0.1306311591675941,0.7298547218934242,1.1702602109305236,0.030670516192913055,0.0009406903409399092
clsdoa_v1_pilot_005_ep_000164,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,0.009757560022279285,0.012217769887459439,0.0,0.0,0.0,0.0,0.00010123057290911674,1.0247232395954597e-08
clsdoa_v1_pilot_005_ep_000165,replica.apartment_1,Replica,144.67823620374392,144,145,145,137,-7.678236203743921,137,-7.678236203743921,3.1945284701301985e-06,0.018386391191628763,0.010871525525582605,0.0,0.012864921486831283,0.0,3.687994831125252e-05,1.360385248894147e-09
clsdoa_v1_pilot_005_ep_000166,replica.frl_apartment_0,Replica,120.58450133230801,120,121,121,113,-7.584501332308008,113,-7.584501332308008,7.091976543484069e-06,0.01757184189291904,0.0,0.0,0.018457762532140053,0.018457762532140053,2.8423948606359772e-05,8.081146307681308e-10
clsdoa_v1_pilot_005_ep_000167,replica.apartment_2,Replica,224.48638936584544,224,224,225,217,-7.48638936584544,217,-7.48638936584544,0.3143389705740539,0.01739912103132555,0.0,0.020074762817267174,0.0,0.011342185000136453,9.117221634369344e-05,8.31157809244587e-09
clsdoa_v1_pilot_005_ep_000168,replica.frl_apartment_1,Replica,247.21384082525907,247,247,248,240,-7.213840825259069,240,-7.213840825259069,8.233494873389921e-06,0.002089916687224494,0.0,0.0,0.0,0.02099935755423782,0.00010123661922989413,1.024743401245587e-08
clsdoa_v1_pilot_005_ep_000169,replica.frl_apartment_2,Replica,90.51786899616965,90,91,91,83,-7.517868996169653,83,-7.517868996169653,2.831646840510158e-06,0.019114623806028942,0.018014454205464936,0.0,0.0,0.0,2.1204266886343248e-05,4.496667760367501e-10
clsdoa_v1_pilot_005_ep_000170,replica.frl_apartment_3,Replica,93.77223525848332,93,94,94,87,-6.77223525848332,87,-6.77223525848332,2.4148365394514667e-06,0.023231482904670753,0.0,0.018360413497223796,0.016193360411714274,0.0,3.543229468050413e-05,1.2554157713395853e-09
clsdoa_v1_pilot_005_ep_000171,replica.frl_apartment_4,Replica,110.65649625037013,110,111,111,103,-7.656496250370125,103,-7.656496250370125,0.0,0.018452872429813954,0.013687405135487777,0.013687405135487777,0.013687405135487777,0.013687405135487777,2.7388037779019214e-05,7.501302357049155e-10
clsdoa_v1_pilot_005_ep_000172,replica.hotel_0,Replica,186.89956470525013,186,187,187,179,-7.899564705250128,179,-7.899564705250128,2.4600204006086295,0.007704951786532296,0.0,0.0,0.0,0.0,4.685320527642034e-05,2.1954520423861368e-09
clsdoa_v1_pilot_005_ep_000173,replica.office_0,Replica,93.82700672971991,93,94,94,87,-6.827006729719912,87,-6.827006729719912,4.00455336570039e-06,0.0,0.0,0.0,0.0,0.01538541225572649,3.493548501865007e-05,1.221169165788183e-09
